,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
178,Keion Brooks Jr.,Washington,P12,5,87.8,118.2,26.9,56.4,8.8,13.5,9.8,12.2,2.5,1.2,43.6,Sr,7-Jun,0.42523
179,Jalen Jackson,Western Kentucky,CUSA,3,37.5,86.2,20,50,1.3,6,10.3,24.8,0,2.1,20.8,Sr,11-May,-0.557039
180,Armando Bacot,North Carolina,ACC,6,66.9,129,25.2,52.2,16.4,30.5,6.2,6.8,5.9,1.4,41.2,Sr,11-Jun,2.38936
181,Max Agbonkpolo,Utah St.,MWC,5,58.5,79.4,12.5,38.5,2,10.8,6.5,15,1.8,2.8,11.5,Sr,9-Jun,2.678
182,Emanuel Miller,TCU,B12,6,65,127.5,21.8,54.7,9.8,14.6,18.5,9.2,3.6,4,21.9,Sr,7-Jun,3.60016
183,Jonathan Aku,Grambling St.,SWAC,5,57.5,104.1,11,46.2,12.2,26.7,3.6,18.3,4.5,0,69.2,Sr,11-Jun,-1.23611
184,Messiah Thompson,Long Beach St.,BW,8,56.6,104.6,20.1,50,1.8,3.1,19.5,14.9,0,2.1,19,Sr,8-May,-1.52474
185,Brandon Stone,Delaware St.,MEAC,4,23.6,86.7,21.8,39.7,8.8,8.7,8.5,19.5,0,2.8,17.2,Sr,11-Jun,-1.99288
186,Lance Jones,Purdue,B10,6,69.2,96.4,19.2,49.1,0.8,8.3,15.7,20.9,0,3.4,13,Sr,1-Jun,3.47571
187,Oton Jankovic,Detroit,Horz,4,26.7,78,22.6,50,7.9,14.1,9.5,37.2,3.5,0.9,42.9,Sr,10-Jun,-3.81902
188,Mahamadou Diawara,Oregon,P12,6,34.6,136.5,14.7,73.3,12.5,20.8,6,13.5,6.2,1.3,73.3,Sr,10-Jun,2.30071
189,Victor Iwuakor,Southern Miss,SB,5,62,87.5,13,50,2.6,9.6,8.2,26,10.1,2.9,28.6,Sr,8-Jun,2.37211
190,Jalen Hill,UNLV,MWC,5,81,126.1,19.5,57.9,9.6,19.5,9.1,15.4,2.5,1.9,57.9,Sr,6-Jun,0.0691832
191,Sahvir Wheeler,Washington,P12,4,71.2,97.2,26.8,53.8,0.8,8,28.6,24.8,1.9,2.6,35.8,Sr,9-May,0.915507
192,Logan Padgett,Manhattan,MAAC,5,15,56.6,11.7,30,7.1,11.5,0,31.8,3.3,1.9,0,Sr,6-Jun,-1.92748
193,Tyrese Jenkins,Norfolk St.,MEAC,5,42.5,25.2,8.9,0,4.7,15.9,6.8,15.4,4.9,1.4,0,Sr,6-Jun,-2.0291
194,Donovan Gregory,Appalachian St.,SB,5,70.7,116,25.4,73.9,3.9,16,18,28.5,0,0.4,45.5,Sr,3-Jun,0.837243
195,Naim Miller,New Hampshire,AE,5,54.6,95.2,19.1,47.5,3.1,6.5,7.4,19.4,0,0.8,25,Sr,4-Jun,-3.24054
196,Doug Edert,Bryant,AE,5,17.9,163.2,14.9,79.2,0,8.8,5.3,0,2.3,1.3,50,Sr,2-Jun,-0.189406
197,Hassan Drame,Duquesne,A10,6,30.4,95.1,20.7,40,10.9,21.2,9.3,15.4,3,1.6,16,Sr,7-Jun,-0.760095
198,Ja'Darius Harris,North Carolina Central,MEAC,6,79.2,105.8,23.2,47,1.7,8.5,13.4,16.4,0,0.9,33.3,Sr,2-Jun,-2.39627
199,Ofure Ujadughele,UC Irvine,BW,6,33.8,93.5,14.2,40,7.6,14.3,17.4,29.1,0,4.9,80,Sr,4-Jun,5.50974
200,Ja'Shonte Wright-McLeish,Maine,AE,7,75,128,13.8,71.9,3,3.6,1,12.5,0,2.9,18.8,Sr,4-Jun,-0.310934
201,Robert Carpenter,New Mexico St.,CUSA,6,59.2,121,22.7,56.5,7.6,12.5,5.4,8.5,2.8,1.9,38.9,Jr,7-Jun,-0.164781
202,Cole Bajema,Utah,P12,6,70,123.4,14.8,64.8,0,11.2,7.4,13.3,0.7,2.3,36.4,Sr,7-Jun,2.32321
203,Trevin Knell,BYU,B12,6,65,133.9,17,64.4,2.1,13.4,13.6,12.5,0.6,2.1,19.2,Jr,5-Jun,3.82341
204,Gage Bobe,Evansville,MVC,4,24.4,62.9,13.2,30,0,9.3,11.9,25.5,0,2.3,0,Sr,Jun-00,-1.13679
205,Jaylin Hunter,Ohio,MAC,6,82.4,109.8,28.2,47.4,3.7,12.1,24.6,15.9,0.6,2.5,52.6,Sr,Jun-00,-0.00662787
206,Mika Adams-Woods,St. Bonaventure,A10,6,67.9,128.8,22.6,57.3,2.3,12.5,31.6,11.8,0,1.1,29.1,Sr,3-Jun,0.367972
207,Kane Milling,UC Davis,BW,4,85.6,85.9,12.6,42.9,2.8,14.2,6.6,24.1,4.4,2.6,52.4,Sr,4-Jun,1.59005
208,Zane Meeks,Arizona St.,P12,5,20,117.2,17.3,69.2,2.5,12.6,6.1,8.3,0,0,15.4,Sr,9-Jun,-0.167543
209,David Skogman,Davidson,A10,5,63.5,112,21.1,59.1,9.5,14.1,9.4,16.1,1,1,54.5,Sr,10-Jun,-1.17702
210,Jaxon Brenchley,Denver,Sum,6,71.7,127,16.9,52.4,4.8,13.8,22.6,7.7,2.1,1.6,65.9,Sr,5-Jun,-0.16652
211,Kobe Langley,UNC Greensboro,SC,6,75.8,111.6,19,46.9,0.6,11.4,35.4,13.6,2.5,5.2,18.8,Sr,1-Jun,4.46726
212,Eli Lawrence,Texas A&M,SEC,7,18.2,103.9,25.5,41.4,2,11,7.7,9.3,2.5,0,10.3,Sr,5-Jun,-2.7979
213,Josh Kunen,San Francisco,WCC,6,43.8,91.2,9,46.7,4.9,16.8,3,25.3,1.2,0.6,0,Sr,8-Jun,-0.193867
214,Shamar Wright,SIU Edwardsville,OVC,6,68.3,100.5,27.4,40.8,7.2,6.1,8.5,11.5,2.4,0.4,46.7,Sr,7-Jun,-3.73619
215,Jimmy Bell Jr.,Mississippi St.,SEC,6,58.3,116.7,21.7,51.4,15.9,26.4,7,14.7,6.9,1.6,83.8,Sr,10-Jun,3.86303
216,Mickey Pearson Jr.,Ball St.,MAC,4,86.3,115.5,17.7,52.4,1.8,14.8,6,9.5,0,1.3,33.3,Jr,7-Jun,-1.12865
217,Samuell Williamson,SMU,Amer,6,60.4,85.6,24.9,41.2,5.1,22.1,14.8,21.3,2.9,1.6,37.3,Sr,8-Jun,0.964126
218,Gibson Jimerson,Saint Louis,A10,6,87.5,100.1,21.6,38.6,3.5,8.8,11.6,11,1,0.5,50,Jr,5-Jun,-1.51227
219,Terrence Hargrove Jr.,Saint Louis,A10,6,75.4,113,25.3,54.9,6.3,18,8.3,10.9,2.9,0.6,40.8,Sr,5-Jun,-0.0751368
220,Quinn Slazinski,West Virginia,B12,6,83.8,109,24.7,51.3,3.3,11.3,20.4,14.7,0.6,0.6,32.9,Sr,9-Jun,0.760746
221,Seth Pinkney,FIU,CUSA,8,35.3,124.7,13.6,66.7,7.8,14.2,13.9,20.9,10.5,0.5,120,Sr,1-Jul,2.7921
222,Kendall Lewis,Illinois St.,MVC,5,52.5,102.5,21.6,56.3,8.6,20.9,9.4,27.7,1.1,1.1,75,Sr,8-Jun,1.54866
223,Justin Webster,UNLV,MWC,5,84,97.5,13.1,43,0,8.6,5.1,5.5,0.6,0.7,7,Sr,3-Jun,-2.53598
224,Immanuel Allen,Abilene Christian,WAC,6,40.8,98.2,19,33.3,4.3,9.7,5.9,12.4,0,4.2,83.3,Sr,4-Jun,2.73368
225,Jalyn McCreary,Mercer,SC,5,56,98.3,34.8,47.4,12.8,16.7,12.8,13.6,6.7,3.7,35.1,Sr,8-Jun,0.744954
226,Wildens Leveque,Texas A&M,SEC,7,27.5,110.3,13.7,37.5,17.3,17.5,0,17.1,11.5,0.8,25,Sr,11-Jun,0.44801
227,De'Sean Allen-Eikens,Cal St. Northridge,BW,5,82.5,104.8,27.7,57.5,7.4,13.4,12,26.3,0,2,53.3,Jr,6-Jun,-1.42767
228,Goran Miladinovic,Marshall,SB,4,25.4,103.1,18,53.1,9.4,26.7,15.3,19.5,9.3,2.6,37.5,Sr,Jul-00,4.6074
229,Zach Iyeyemi,Morehead St.,OVC,5,21.5,81,13.9,40,8.4,15.9,0,19.4,0,1.3,180,Sr,9-Jun,-0.728324
230,Brady Danielson,North Dakota,Sum,5,53.7,110.5,12.6,47.6,3,14,12.6,8,0,2.5,52.4,Sr,4-Jun,0.683543
231,Quinton Morton-Robertson,Fort Wayne,Horz,5,83,126.4,19.4,63,0.7,7.6,14.2,11.6,0,1.9,25.9,Sr,8-May,-0.641205
232,Xander Rice,Monmouth,CAA,7,85,111.2,30.5,44.7,3.4,5.1,25.4,13.6,0.5,1.7,54.4,Sr,3-Jun,-1.88931
233,James Bishop IV,George Washington,A10,7,86.9,106.6,29.5,50.5,0.5,7.8,28,19.6,0.8,1.2,39.6,Sr,2-Jun,-1.19244
234,Dan Banister Jr.,Hampton,CAA,6,44.6,79.3,19,40,5.5,2.2,3.6,23.7,1.1,1.5,68,Sr,6-Jun,-3.53112
235,Isaiah Cozart,Eastern Kentucky,ASun,3,80,93.4,18,54.2,9.8,15.4,3.9,19.1,19.2,1.2,54.2,Sr,7-Jun,4.26804
236,Chandler Turner,Radford,BSth,6,65.8,115.7,13.7,59.4,7.9,12.9,4.5,21.4,1.4,0.7,15.6,Sr,7-Jun,-0.354735
237,Rahmir Moore,Wagner,NEC,2,41.8,76.9,23.9,34.1,1.5,8.6,11,23.5,1.8,2.8,27.3,Sr,3-Jun,-0.54557
238,Ryan Langborg,Northwestern,B10,6,80.8,118.8,17,50.9,1.3,10.4,13.6,7.7,1.5,1.3,24.5,Sr,4-Jun,-0.184372
239,Trae Hannibal,LSU,SEC,6,41.6,95.2,15.2,71.4,2.5,11.6,17.9,37.3,1.4,3.4,50,Sr,2-Jun,1.51438
240,Robert Jones,Iowa St.,B12,7,56.1,135.3,15,75,12.2,14.5,5.7,9.7,8,3.7,68.8,Sr,10-Jun,4.84134
241,Dre'Shawn Allen,Southern,SWAC,6,21.2,71.1,20.5,30,0,17.5,0,10.2,0,3.1,20,Sr,1-Jun,-2.55549
242,Jordan King,Richmond,A10,6,75.8,129.7,28.6,61.8,4.9,9.7,18.1,6.7,0.6,2.9,23.5,Sr,Jun-00,1.35749
243,Rob Higgins,Elon,CAA,7,71.8,119.2,17.4,56.5,2.4,7.4,18.3,19.5,0,0.8,47.8,Sr,1-Jun,-2.37762
244,Jermaine Hamlin,Eastern Illinois,OVC,5,40.5,93,18.8,42.1,15,11,5.5,23.6,7.1,1.5,31.6,Sr,10-Jun,-1.53675
245,Greg Tribble,Akron,MAC,5,70,116.5,18.1,50,3.7,8.3,11.4,20.9,1.5,0.4,82.1,Sr,3-Jun,-0.259907
246,Chol Marial,Oregon St.,P12,5,20,66.3,14.6,50,0,26.8,5.1,46.7,10.5,0,33.3,Sr,2-Jul,3.52657
247,Hakim Hart,Villanova,BE,7,49.5,106.6,15.7,48.1,4.2,13.7,7.9,24.7,0,1.3,50,Sr,8-Jun,1.80264
248,Alex Ducas,Saint Mary's,WCC,6,62.1,137.5,16.7,62,2.1,15.6,18.6,10,0.7,1.2,13,Sr,7-Jun,2.27394
249,Nahiem Alleyne,St. John's,BE,6,35,127.4,16,50,2.5,5.4,9.8,4.3,0,1.4,0,Sr,4-Jun,-0.711205
250,Jalen Cone,California,P12,7,94.4,107.7,20.3,41.6,1.8,7.2,10.7,11.9,0.9,0.7,31.6,Sr,11-May,-2.27999
251,Hunter Cattoor,Virginia Tech,ACC,7,80,121.3,18.3,58,0,8.8,7.9,10,0.5,1,36.2,Sr,3-Jun,-0.498861
252,Demond Robinson,Kennesaw St.,ASun,5,79,115.3,18.7,44,12.8,16.1,6.9,5.1,2,2.9,31,Sr,9-Jun,-1.54705
253,Donovan Ivory,Southern Miss,SB,5,86,122.4,18.7,59.6,2.5,13.1,10.5,14.8,2.4,4.5,44.7,Sr,6-Jun,1.41603
254,Ody Oguama,Cincinnati,B12,5,46.5,130,11.5,57.1,9.2,22,3.1,5.3,3.4,3,85.7,Sr,9-Jun,4.54308
255,Tre' Williams,Tulane,Amer,4,48.5,99.1,18.1,46.3,0,10.3,14.8,12.2,0,3.9,33.3,Sr,6-Jun,0.512543
256,Tasos Kamateros,Vanderbilt,SEC,6,42.1,142.9,13.5,69.6,4.3,10.4,2.1,8.5,1,0,43.5,Sr,8-Jun,-0.713621
257,Charles Pride,St. Bonaventure,A10,6,82.1,133.1,17.7,55,8.8,17.5,11,5.4,0.7,3.1,21.7,Sr,4-Jun,1.62736
258,Michael Green III,James Madison,SB,6,63.5,107.8,20.4,49.1,1.5,4,24,16.2,0.6,2.3,10.5,Sr,Jun-00,-0.153901
259,Marion Humphrey,Texas A&M Corpus Chris,Slnd,2,19.4,75.4,20.2,35,3.1,11.2,20,26.1,0,1.8,10,Sr,3-Jun,-1.46947
260,Jamon Battle,UNC Asheville,BSth,5,62.9,113.4,14.6,53.6,10.8,15.6,11.4,14.6,0,1.3,28.6,Sr,5-Jun,-0.254655
261,Ryan Moffatt,Colgate,Pat,6,77.5,108.7,16.7,52.6,6.3,10.4,8.1,9.9,0,1.3,0,Sr,7-Jun,-1.02577
262,Trent Stephney,UNC Asheville,BSth,5,27.8,79.1,12.5,25,3.7,2.4,19.1,23.1,0,3.9,20,Sr,2-Jun,1.31952
263,Timmy Kiggins,Bryant,AE,1,0.4,0,0,0,0,0,0,0,0,0,0,Sr,Jun-00,-5.74314
264,Elijah Morgan,The Citadel,SC,6,79.6,111.3,19,56.4,1.8,13.3,7.5,15.7,0,1.3,23.6,Sr,1-Jun,-1.75931
265,Jarred Hyder,Cal Poly,BW,5,85.5,90.4,23.4,43,0,7.5,17.9,13.6,1.4,1.8,12.5,Sr,3-Jun,-2.5938
266,Evan Taylor,Vanderbilt,SEC,6,68.3,119.2,19.1,52.5,2.6,11.4,2.8,7.4,2.4,1.8,25,Sr,6-Jun,0.0487587
267,Ezra Manjon,Vanderbilt,SEC,4,49.6,129.1,28.1,52.4,2.7,15.7,32.4,13.9,0,3.4,81,Sr,Jun-00,4.3167
268,Max Fiedler,Rice,Amer,5,74,110.7,20.2,61.8,10.7,22.4,33.9,25.5,2.1,0.4,32.4,Sr,11-Jun,-0.453834
269,Festus Ndumanya,Southern,SWAC,3,14.3,37.5,17,10,9,18.5,4.6,18.3,3.2,0,0,Sr,7-Jun,-6.02455
270,Ade Adebayo,UC Davis,BW,4,70.6,77.9,15.7,52.9,5.6,19.7,11.7,40.3,4.3,1.6,29.4,Sr,5-Jun,0.888261
271,Anthony Holland,Washington,P12,5,19,95.3,6.1,30,0,12.5,10.8,0,2.3,2.8,0,Sr,5-Jun,3.29033
272,Brandton Chatfield,Seattle,WAC,6,52.9,115.5,24,68.2,20.1,14.3,8,22.7,8.1,1.4,18.2,Jr,10-Jun,1.6796
273,Ryan Rapp,Hawaii,BW,2,2.5,0,13.6,0,0,0,0,100,0,0,0,Jr,5-Jun,-5.56456
274,Nobal Days,Charleston Southern,BSth,4,23.1,49.7,16.9,30,10.8,24.4,0,47.9,0,1.6,40,Sr,9-Jun,-3.33622
275,Alex Hemenway,Clemson,ACC,5,40,105.7,16.4,57.1,0,4.5,14,17.7,1.4,1.5,19,Sr,4-Jun,-0.0587941
276,Jamir Chaplin,Little Rock,OVC,6,82,125.6,19.4,62.5,11.8,16.1,5.9,14.9,2.1,1.9,57.1,Sr,5-Jun,-1.40424
277,B.J. Mack,South Carolina,SEC,5,58.5,121.3,29.1,59.4,9.6,17.3,9.5,15.5,1.8,2,35.8,Sr,8-Jun,0.888848
278,Chase Hunter,Clemson,ACC,5,78,114.3,21.2,54,1.5,7.7,22.2,15.8,0.7,1.1,26,Sr,4-Jun,-0.0100856
279,Al-Amir Dawes,Seton Hall,BE,6,76.7,102.2,19.6,48.5,1.8,5.5,11.5,17.5,0,1.6,9,Sr,2-Jun,-0.601177
280,Ken Evans Jr.,Jackson St.,SWAC,7,83.6,110.9,25.5,55.4,2.6,13.2,18.6,16.5,0.6,2.1,44.6,Jr,5-Jun,-0.627426
281,Rocket Watts,Oakland,Horz,7,59.3,98.5,25.2,45.1,1.4,8.1,16.2,15.1,0,2.4,41,Sr,2-Jun,-0.626984
282,Malik Hall,Michigan St.,B10,6,60,108.6,20.8,50,7.3,14.1,16.3,13.2,1.6,1.6,24.5,Sr,8-Jun,3.06557
283,Tyrell Jones,South Alabama,SB,6,61.6,97.7,18,40.9,0,18.5,8.2,15,0,1.5,81.8,Sr,2-Jun,-0.970066
284,Allen Flanigan,Mississippi,SEC,5,79,112.9,31.6,47.3,7.9,17.6,15.4,9.6,3.7,3.4,54.1,Sr,6-Jun,1.23899
285,Jaylin Williams,Auburn,SEC,5,55,119.3,18.3,56.3,9.6,21.4,11.6,16.6,5.4,2.5,34.4,Sr,8-Jun,4.23598
286,Steven Izzo,Michigan St.,B10,3,1.2,0,0,0,0,0,0,0,0,0,0,Sr,8-May,-0.438967
287,John Buggs III,North Texas,Amer,5,77.6,118.2,10.2,53.7,2.4,6,3.8,12.2,0,1.2,11.1,Jr,2-Jun,1.09494
288,Khalif Battle,Arkansas,SEC,7,61,117.2,25.2,52.5,0.7,13.2,7.9,14.9,0,0.6,85,Sr,5-Jun,-0.288218
289,Ellis Magnuson,Eastern Washington,BSky,5,58,118.4,8.4,33.3,2,8.1,26.8,16.8,0,1.4,66.7,Sr,1-Jun,-0.700197
290,Boogie Ellis,USC,P12,5,73.8,119,24.6,54.8,0,12.3,23.3,10.3,0,2.2,37,Sr,3-Jun,1.53239
291,Titus Wright,Western Michigan,MAC,6,55.1,101.4,21.9,61.3,14.8,13.9,11.3,28.9,4.5,0.9,51.6,Sr,8-Jun,0.311578
292,Josh Corbin,Robert Morris,Horz,3,47.5,119,25.4,47,5.2,10.9,20.4,11.9,0,1.2,63.6,Sr,3-Jun,-1.90333
293,Dante Wilcox,FIU,CUSA,7,20.3,71.8,10.1,33.3,10.1,3.8,7.3,40.7,1.8,2.5,33.3,Sr,6-Jun,-1.492
294,Fred Cleveland Jr.,North Carolina Central,MEAC,6,78,95.6,30.6,47.5,2.3,11.3,31.8,24.2,0,2.3,18.8,Sr,9-May,-1.55342
295,August Mahoney,Yale,Ivy,6,62,126,16.4,59,0.8,10.1,9.7,9.5,0,0,30.8,Sr,4-Jun,-0.872916
296,Spencer Jones,Stanford,P12,5,42.8,100.1,24.5,48.9,5.6,11.1,12.9,12.8,0.8,2.7,36.2,Sr,7-Jun,1.03178
297,Chase Claxton,Winthrop,BSth,6,57.1,117.5,6.3,44.4,3.7,9.1,1.3,6.9,2.8,1.3,133.3,Sr,7-Jun,0.699567
298,Neal Begovich,Duke,ACC,3,2.5,0,6.5,0,0,35.6,0,0,0,0,0,Sr,9-Jun,-2.6038
299,James Keefe,Stanford,P12,6,29.7,131,15.4,75,13.4,23.3,10.1,16.8,2.2,1.3,56.3,Sr,9-Jun,1.75066
300,Christian Ings,Norfolk St.,MEAC,4,34.5,92,23,38.1,2.9,1.8,21.5,18.3,0,2.5,57.1,Sr,2-Jun,-2.24924
301,Oumar Ballo,Arizona,P12,6,49.2,109.6,23.7,64,10.4,16.9,4.4,18.6,3.6,2.7,38,Sr,Jul-00,2.52701
302,Tyreke Locure,Louisiana Monroe,SB,4,78.8,83.6,23.9,29.8,4,12.6,26.8,12.4,0,3.4,34,Sr,Jun-00,-0.878995
303,Jimmy Clark III,Duquesne,A10,6,67.1,116.3,31.9,54.1,4.9,9,32.1,15.9,0.7,5.8,14,Sr,3-Jun,3.91912
304,Josiah Allick,Nebraska,B10,7,63.9,124.2,15.6,50,11.4,12.3,8.6,14.6,1.7,1.3,96.7,Sr,8-Jun,2.03775
305,Shykeim Phillips,UNC Wilmington,CAA,4,65.5,106.5,27.2,50,2.2,7.8,19.7,12.3,0,3.3,30.2,Sr,2-Jun,2.14671
306,Keli Leaupepe,Loyola Marymount,WCC,6,70,93.6,17.7,34.4,6.7,15.3,12.5,13.7,0,2.1,26.7,Sr,6-Jun,0.653324
307,Anton Watson,Gonzaga,WCC,4,77.5,132.4,20.6,71.3,9.7,20.2,18.6,13.4,0.8,2.3,32.5,Sr,8-Jun,5.21111
308,Charles Thompson,Towson,CAA,7,73.9,100.4,21.6,42.1,12.4,21.6,11.8,16.1,4.6,1.3,50.9,Sr,7-Jun,0.738261
309,Keeshawn Barthelemy,Oregon,P12,6,68.3,113,18.5,55.5,0,11.9,13.9,10.9,0.6,2.4,25.5,Sr,1-Jun,1.9139
310,Ben Wight,Toledo,MAC,6,39.2,109.7,10.6,50,8.8,14.1,3.1,22.1,1.1,0.6,50,Jr,9-Jun,-1.47432
311,N'Faly Dante,Oregon,P12,1,11.3,97.1,37.6,50,23.1,60.1,14.5,16.2,0,4.1,83.3,Sr,11-Jun,3.98797
312,Trey Calvin,Wright St.,Horz,5,67.9,124.7,28.9,56.3,1.4,5.2,19.6,9.4,0.6,3.1,21.8,Sr,Jun-00,0.231802
313,Bryan Antoine,Radford,BSth,6,67.9,92.4,20.4,48,0.7,12.5,9.1,25.9,2.6,4.2,22.4,Sr,5-Jun,2.77784
314,Luke Bumbalough,Niagara,MAAC,4,80.6,93.4,16.7,47.1,0,10.7,11.6,14,0,0.5,5.9,Sr,1-Jun,-3.15829
315,Jay Heath,Georgetown,BE,6,67.3,112,20.5,50.9,2.2,12,22.5,15.3,0,1.1,19.6,Sr,3-Jun,-1.33043
316,Julian Rishwain,Florida,SEC,3,10,157.1,8,60,0,21.9,12.2,0,0,2.3,0,Sr,5-Jun,2.90232
317,Tre Jackson,Western Carolina,SC,4,82.5,95.7,19.2,41.7,0,10.2,11.6,12.1,0,2.3,19,Sr,1-Jun,0.179564
318,KK Curry,Tennessee Martin,OVC,5,61.9,92.7,18.1,30.9,5.7,11.4,5,16.1,3.2,2.1,61.8,Sr,6-Jun,-0.934928
319,Jacob Johnson,Middle Tennessee,CUSA,7,78.6,113.5,12.7,47.1,5,9,2.9,10.8,0.9,1.1,82.9,Jr,5-Jun,0.487841
320,Anthony Walker,Indiana,B10,6,31.7,111.4,22.8,45.5,10.8,14.2,2.5,9.9,4.8,0,81.8,Sr,8-Jun,-1.24939
321,Keishawn Davidson,Belmont,MVC,6,65.3,83.5,14.4,32.3,0.7,9.4,20.7,20.9,1.2,1,22.6,Sr,2-Jun,-2.40389
322,Anthony Selden,Rice,Amer,5,57.5,106,19.9,53.2,4.6,7.8,7.4,19,3.5,1.4,58.1,Sr,6-Jun,-1.8051
323,Tom Welch,Loyola Chicago,A10,6,30.4,98.6,16.5,44.1,5,18.9,2.7,14.2,4.3,1.6,52.9,Sr,8-Jun,1.45142
324,Ja'Monta Black,Austin Peay,ASun,5,84.5,109.5,14.9,53.2,1.3,11.1,2.7,12.3,0,2.5,6.4,Sr,4-Jun,-1.57925
325,Marquise Kennedy,Illinois Chicago,MVC,3,11.3,131.8,17.3,100,4.5,14.9,0,36.7,3.8,0,400,Sr,1-Jun,2.25764
326,Abdoul Karim Coulibaly,UMass Lowell,AE,4,59.4,138.2,19,72.4,11.7,22.9,2.2,12.6,2.2,3,31,Sr,9-Jun,3.3535
327,Gerald Drumgoole Jr.,Delaware,CAA,6,68.8,107.1,23.4,50,3.6,14.1,11.1,9,0.7,1.4,34.4,Sr,5-Jun,-1.17224
328,Tyem Freeman,Kent St.,MAC,6,25.2,119.1,16,65.8,3.7,1.8,3.1,10.9,2,1.7,26.3,Sr,5-Jun,0.0812575
329,Jacco Fritz,Hofstra,CAA,5,51.2,118.2,17.1,73.7,11.8,12.9,12.8,24.8,4.4,1.6,52.6,Sr,10-Jun,1.99557
330,Jovan Stulic,Southern Illinois,MVC,4,49.4,115.7,21.3,57.7,3.3,19.9,11,14.1,1.3,0.7,38.5,Sr,6-Jun,-0.080542
331,Ryan Wade,Green Bay,Horz,5,22,41.8,15,14.3,0,6.9,22.5,37.5,2.4,0,0,Sr,2-Jun,-3.36287
332,Armon Harried,Binghamton,AE,6,64.6,78.3,20.9,26.7,6,12.8,15.4,17.7,2.1,2.2,48.8,Sr,5-Jun,-1.06496
333,Tyler Wahl,Wisconsin,B10,7,65,111.6,23.3,55.6,11.3,15.9,7.8,15.9,2.9,2.4,53.7,Sr,9-Jun,1.9336
334,Nate Lliteras,North Florida,ASun,5,55,80.5,17.2,33.9,4.1,11.6,9.9,22.6,3.5,3,32.3,Jr,6-Jun,-0.235706
335,KyKy Tandy,Jacksonville St.,CUSA,6,74.3,106.3,29.5,51,1.8,6.6,17.9,14.3,0,2,8,Sr,2-Jun,-1.07084
336,Josh Cohen,Massachusetts,A10,4,62.4,129.4,26.9,64.1,11.9,19.6,15.8,6,1.2,2.2,56.5,Sr,10-Jun,0.354194
337,Dieonte Miles,Morehead St.,OVC,5,52.5,119.7,11.5,61.1,12.5,18.4,4.1,19.3,5.4,0.6,11.1,Sr,Jul-00,1.15506
338,Rienk Mast,Nebraska,B10,7,70,127.7,24.8,54.9,12.1,24.4,21.2,13.2,0.5,0,39.4,Jr,10-Jun,1.54733
339,Antonio Thomas,Evansville,MVC,5,65.9,96.3,18.2,42.2,2.8,9.4,13.2,18.3,0,5,46.9,Sr,2-Jun,2.26713
340,Benjamin Bosmans-Verdonk,South Carolina,SEC,5,30,91.6,18.2,62.5,24.8,19.8,5.6,43,0,1,25,Sr,9-Jun,-1.23172
341,Daylen Williams,UT Rio Grande Valley,WAC,5,70.5,90,15.6,38.9,6.7,14.8,14.2,21.6,0,2.3,63,Sr,8-Jun,-1.40198
342,Noel Coleman,Hawaii,BW,4,81.3,114.1,22,59.6,1,11.2,3.3,11.4,0.7,1.3,25,Sr,2-Jun,0.792834
343,Sabry Philip,Stony Brook,CAA,4,13.8,42.8,13.8,25,4.3,10.5,0,38.3,0,0,0,Sr,4-Jun,-4.96623
344,Rick Issanza,Loyola Marymount,WCC,2,8.3,87.6,13.9,75,0,27.9,0,41.6,9.6,0,0,Sr,1-Jul,3.10751
345,KJ Marshall,Pittsburgh,ACC,4,2.9,94.7,31.7,50,0,0,23.4,24.7,0,0,66.7,Sr,10-May,-5.27426
346,Hunter Woods,Portland St.,BSky,5,45.5,79.2,23.6,35.7,3.7,10.3,13,22.2,2.7,2,39.3,Sr,6-Jun,-0.222856
347,Zac Ervin,Elon,CAA,7,56.8,124.1,18.2,61.2,2.3,7.2,9.7,13.7,0,0.7,28.6,Sr,5-Jun,-3.30061
348,Brandon Rush,Youngstown St.,Horz,4,71.3,79.9,24.5,39.6,2.7,18.3,0,18.1,0.9,1,16.7,Sr,3-Jun,-3.30976
349,Jack Wilson,Minnesota,B10,2,5.8,153.5,8.8,50,0,0,37.6,0,0,4.1,0,Sr,11-Jun,5.91829
350,Caleb Fields,Arkansas St.,SB,5,56.3,108.3,16.7,64.3,0.8,7.4,24,29,0.6,1.6,42.9,Sr,Jun-00,-0.514048
351,Stephen Clark,South Carolina,SEC,5,35,104.1,17.2,61.8,1.8,13.6,21.3,29.2,5.9,0,0,Sr,8-Jun,3.72185
352,Trey Anderson,San Jose St.,MWC,6,87.5,148.3,15.7,71.9,7.1,13.1,9.4,3.7,3.4,1.1,15.8,Sr,7-Jun,2.5615
353,Cobe Williams,Tulsa,Amer,5,72.2,97.7,25.9,49.2,0.7,7.4,23.4,24.9,1.9,5.4,35,Sr,Jun-00,3.99793
354,Isaiah Crawford,Louisiana Tech,CUSA,4,64.4,111.4,26.7,67.3,4.6,18.1,20.2,26.2,4.1,4.1,107.7,Sr,6-Jun,5.66083
355,Miles Jones,UNC Greensboro,SC,2,10,80.8,14.2,0,18.9,14.4,0,0,0,0,40,Sr,6-Jun,-6.05195
